investor_id,first_sip_date,last_sip_date,total_sip_transactions,total_sip_amount_inr,max_sip_gap_days,average_sip_gap_days,continuity_status,state,city,city_tier,age_group,gender,annual_income_lakh,kyc_status
INV002688,2024-06-25,2025-04-17,9,127567,122.0,37.0,At Risk,Uttar Pradesh,Lucknow,T30,26-35,Male,23.5,Pending
INV002689,2024-03-10,2025-02-23,8,78790,115.0,50.0,At Risk,Madhya Pradesh,Bhopal,B30,26-35,Male,7.4,Verified
INV002690,2024-04-21,2024-04-21,1,2584,0.0,0.0,Continuous,Karnataka,Mysore,B30,36-45,Male,58.0,Verified
INV002691,2024-02-02,2024-02-02,1,439,0.0,0.0,Continuous,Tamil Nadu,Coimbatore,B30,26-35,Female,20.6,Verified
INV002692,2025-05-25,2025-05-25,1,5333,0.0,0.0,Continuous,West Bengal,Kolkata,T30,26-35,Male,16.7,Verified
INV002693,2024-06-06,2025-03-08,7,166843,72.0,45.83,At Risk,Uttar Pradesh,Kanpur,B30,26-35,Male,22.5,Verified
INV002694,2024-09-03,2024-10-27,2,14915,54.0,54.0,At Risk,West Bengal,Kolkata,T30,26-35,Male,12.9,Verified
INV002695,2025-05-19,2025-05-19,1,2490,0.0,0.0,Continuous,Telangana,Hyderabad,T30,26-35,Male,18.8,Verified
INV002696,2024-03-05,2025-05-16,5,34567,315.0,109.25,At Risk,Punjab,Amritsar,B30,18-25,Male,7.1,Verified
INV002697,2024-01-20,2024-12-17,7,61207,199.0,55.33,At Risk,West Bengal,Kolkata,T30,26-35,Male,14.1,Pending
INV002698,2024-04-15,2024-10-29,5,29449,98.0,49.25,At Risk,Maharashtra,Pune,T30,26-35,Male,20.9,Verified
INV002699,2024-03-24,2025-03-23,3,35385,318.0,182.0,At Risk,Gujarat,Surat,T30,18-25,Female,6.1,Verified
INV002700,2024-01-10,2025-05-03,7,40488,140.0,79.83,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Male,8.1,Verified
INV002701,2024-03-15,2024-11-12,3,4031,185.0,121.0,At Risk,Rajasthan,Jaipur,T30,26-35,Male,11.6,Verified
INV002702,2024-03-11,2025-01-23,5,45679,127.0,79.5,At Risk,Punjab,Chandigarh,T30,36-45,Male,25.4,Verified
INV002703,2024-08-26,2025-03-16,2,50310,202.0,202.0,At Risk,Punjab,Amritsar,B30,18-25,Male,3.1,Verified
INV002704,2024-03-19,2025-05-07,8,75458,139.0,59.14,At Risk,Delhi,Noida,T30,36-45,Female,47.8,Verified
INV002705,2024-04-11,2024-09-16,8,53493,70.0,22.57,At Risk,Uttar Pradesh,Lucknow,T30,46-55,Female,90.6,Pending
INV002706,2024-03-26,2025-03-29,6,69684,133.0,73.6,At Risk,Haryana,Faridabad,B30,46-55,Female,22.8,Pending
INV002707,2024-07-18,2025-04-23,4,50878,151.0,93.0,At Risk,Maharashtra,Mumbai,T30,26-35,Male,24.7,Verified
INV002708,2024-11-03,2025-04-29,5,41772,116.0,44.25,At Risk,Karnataka,Mysore,B30,26-35,Male,14.0,Verified
INV002709,2024-05-11,2024-12-03,2,38177,206.0,206.0,At Risk,Uttar Pradesh,Kanpur,B30,36-45,Male,39.9,Verified
INV002710,2024-06-26,2024-06-29,2,9983,3.0,3.0,Continuous,Haryana,Faridabad,B30,26-35,Male,22.6,Verified
INV002711,2024-01-26,2025-04-29,8,73628,230.0,65.57,At Risk,Haryana,Gurugram,T30,26-35,Male,12.4,Verified
INV002712,2024-02-06,2025-05-19,11,102129,174.0,46.8,At Risk,Karnataka,Bangalore,T30,46-55,Male,24.8,Verified
INV002713,2024-08-14,2025-01-23,2,17714,162.0,162.0,At Risk,Rajasthan,Udaipur,B30,26-35,Female,6.7,Verified
INV002714,2024-10-26,2025-04-21,2,26703,177.0,177.0,At Risk,West Bengal,Kolkata,T30,46-55,Male,65.7,Pending
INV002715,2024-08-17,2024-08-17,1,527,0.0,0.0,Continuous,Madhya Pradesh,Bhopal,B30,26-35,Male,19.8,Verified
INV002716,2024-01-12,2025-05-25,5,26302,342.0,124.75,At Risk,Tamil Nadu,Chennai,T30,56+,Female,47.4,Pending
INV002717,2024-03-08,2025-03-05,2,15706,362.0,362.0,At Risk,Maharashtra,Nashik,B30,26-35,Female,24.8,Verified
INV002718,2024-01-15,2024-09-01,5,15911,112.0,57.5,At Risk,Telangana,Hyderabad,T30,36-45,Male,15.6,Verified
INV002719,2024-07-28,2025-01-14,2,51321,170.0,170.0,At Risk,Rajasthan,Jaipur,T30,18-25,Female,4.8,Verified
INV002720,2024-02-13,2024-12-30,3,4807,283.0,160.5,At Risk,Karnataka,Bangalore,T30,26-35,Male,19.2,Verified
INV002721,2024-06-19,2024-06-19,1,818,0.0,0.0,Continuous,Tamil Nadu,Chennai,T30,46-55,Female,25.7,Verified
INV002722,2024-06-08,2025-04-11,6,36876,178.0,61.4,At Risk,Delhi,Noida,T30,36-45,Female,50.9,Verified
INV002723,2024-07-31,2025-05-29,9,44585,102.0,37.75,At Risk,West Bengal,Kolkata,T30,36-45,Female,54.4,Verified
INV002724,2024-02-15,2025-03-04,6,94701,187.0,76.6,At Risk,Rajasthan,Udaipur,B30,36-45,Male,26.3,Verified
INV002725,2024-04-03,2025-05-22,3,44626,291.0,207.0,At Risk,Rajasthan,Udaipur,B30,46-55,Female,49.2,Verified
INV002726,2024-06-18,2025-05-03,8,41222,84.0,45.57,At Risk,Gujarat,Ahmedabad,T30,36-45,Male,16.9,Verified
INV002727,2024-03-21,2024-10-16,4,13711,178.0,69.67,At Risk,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,Verified
INV002728,2024-10-05,2024-10-05,1,11412,0.0,0.0,Continuous,West Bengal,Kolkata,T30,26-35,Male,16.0,Verified
INV002729,2024-01-21,2024-01-21,1,14776,0.0,0.0,Continuous,Uttar Pradesh,Kanpur,B30,26-35,Female,15.4,Verified
INV002732,2024-01-07,2025-05-16,8,96854,151.0,70.71,At Risk,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,Verified
INV002733,2024-05-25,2025-05-21,8,56424,150.0,51.57,At Risk,Punjab,Chandigarh,T30,26-35,Male,19.0,Verified
INV002734,2024-01-26,2025-03-05,4,55924,178.0,134.67,At Risk,Haryana,Faridabad,B30,26-35,Female,15.8,Verified
INV002735,2024-03-23,2025-05-06,7,88635,136.0,68.17,At Risk,Tamil Nadu,Coimbatore,B30,18-25,Female,7.6,Verified
INV002736,2024-01-17,2025-01-04,6,64757,323.0,70.6,At Risk,Karnataka,Mysore,B30,18-25,Female,6.2,Verified
INV002737,2024-03-30,2025-05-13,8,102279,104.0,58.43,At Risk,Gujarat,Ahmedabad,T30,18-25,Female,5.4,Verified
INV002738,2024-02-28,2024-03-30,2,43576,31.0,31.0,Continuous,Haryana,Faridabad,B30,36-45,Male,38.7,Verified
INV002739,2024-01-09,2024-05-20,2,41810,132.0,132.0,At Risk,Tamil Nadu,Chennai,T30,36-45,Female,20.6,Verified
INV002740,2024-02-11,2025-05-30,2,5516,474.0,474.0,At Risk,Maharashtra,Mumbai,T30,26-35,Female,24.5,Verified
INV002741,2024-02-29,2025-03-04,4,56215,190.0,123.0,At Risk,West Bengal,Kolkata,T30,26-35,Male,19.9,Pending
INV002742,2024-10-05,2024-10-05,1,54309,0.0,0.0,Continuous,Uttar Pradesh,Kanpur,B30,46-55,Female,34.5,Verified
INV002743,2024-03-14,2025-05-29,6,40865,190.0,88.2,At Risk,Haryana,Gurugram,T30,56+,Male,49.8,Pending
INV002744,2024-01-31,2025-05-21,10,64967,139.0,52.89,At Risk,Karnataka,Bangalore,T30,36-45,Male,25.9,Verified
INV002745,2024-06-30,2025-04-19,4,22831,115.0,97.67,At Risk,Uttar Pradesh,Agra,B30,18-25,Male,7.6,Verified
INV002746,2024-01-14,2025-05-04,8,48769,206.0,68.0,At Risk,Delhi,Noida,T30,26-35,Male,23.2,Verified
INV002747,2024-11-04,2025-01-25,3,30249,82.0,41.0,At Risk,Haryana,Faridabad,B30,46-55,Male,34.0,Verified
INV002748,2024-01-04,2025-01-21,4,6985,173.0,127.67,At Risk,Punjab,Amritsar,B30,26-35,Male,7.8,Verified
INV002749,2025-02-18,2025-02-18,1,44760,0.0,0.0,Continuous,West Bengal,Kolkata,T30,46-55,Female,58.7,Verified
INV002750,2024-03-17,2025-03-14,6,54778,254.0,72.4,At Risk,Madhya Pradesh,Bhopal,B30,36-45,Male,41.8,Verified
INV002751,2024-05-15,2025-01-19,7,95314,102.0,41.5,At Risk,Delhi,New Delhi,T30,36-45,Male,45.4,Verified
INV002752,2024-05-08,2024-11-25,3,9590,171.0,100.5,At Risk,Rajasthan,Udaipur,B30,26-35,Male,20.1,Verified
INV002753,2024-02-02,2024-12-21,5,134185,153.0,80.75,At Risk,Uttar Pradesh,Lucknow,T30,26-35,Female,21.2,Verified
INV002754,2024-01-08,2025-04-18,5,130770,162.0,116.5,At Risk,Karnataka,Bangalore,T30,46-55,Male,82.6,Verified
INV002755,2024-10-29,2024-10-29,1,13259,0.0,0.0,Continuous,Delhi,New Delhi,T30,36-45,Female,32.4,Verified
INV002756,2024-02-18,2025-05-23,2,13443,460.0,460.0,At Risk,Delhi,Gurugram,T30,36-45,Male,49.7,Pending
INV002757,2024-03-22,2025-01-14,4,14297,206.0,99.33,At Risk,Madhya Pradesh,Indore,T30,18-25,Male,5.0,Verified
INV002758,2024-03-17,2025-04-26,6,100322,263.0,81.0,At Risk,Delhi,Gurugram,T30,26-35,Male,7.3,Verified
INV002759,2024-05-15,2024-12-23,3,21774,112.0,111.0,At Risk,Delhi,Noida,T30,36-45,Male,44.6,Verified
INV002760,2025-05-25,2025-05-25,1,1118,0.0,0.0,Continuous,Maharashtra,Nashik,B30,26-35,Female,24.1,Verified
INV002761,2024-03-01,2025-04-08,6,61101,312.0,80.6,At Risk,Rajasthan,Jaipur,T30,26-35,Male,14.9,Verified
INV002762,2024-01-26,2025-01-09,5,62683,238.0,87.25,At Risk,Rajasthan,Udaipur,B30,26-35,Female,21.9,Verified
INV002763,2024-01-18,2025-03-02,2,15743,409.0,409.0,At Risk,Gujarat,Ahmedabad,T30,18-25,Female,3.5,Verified
INV002764,2024-05-20,2025-03-03,4,63869,155.0,95.67,At Risk,Madhya Pradesh,Bhopal,B30,36-45,Male,40.8,Verified
INV002765,2024-02-12,2025-05-23,4,61069,332.0,155.33,At Risk,Uttar Pradesh,Lucknow,T30,36-45,Male,57.6,Verified
INV002766,2024-05-21,2025-05-09,6,73612,151.0,70.6,At Risk,Punjab,Chandigarh,T30,26-35,Female,8.7,Verified
INV002767,2024-06-14,2025-05-12,7,54936,145.0,55.33,At Risk,Madhya Pradesh,Indore,T30,26-35,Male,10.8,Verified
INV002768,2024-09-27,2024-09-27,1,7182,0.0,0.0,Continuous,Delhi,Noida,T30,26-35,Male,6.9,Verified
INV002769,2024-01-23,2025-05-29,7,149870,141.0,82.0,At Risk,Maharashtra,Pune,T30,18-25,Female,4.5,Verified
INV002770,2024-04-06,2025-05-15,3,11646,262.0,202.0,At Risk,West Bengal,Kolkata,T30,36-45,Female,21.5,Verified
INV002771,2024-02-17,2025-05-05,3,6509,374.0,221.5,At Risk,West Bengal,Kolkata,T30,36-45,Female,45.1,Verified
INV002772,2024-01-09,2025-03-31,7,59984,168.0,74.5,At Risk,Haryana,Faridabad,B30,26-35,Male,14.7,Verified
INV002773,2024-01-15,2025-02-23,2,69451,405.0,405.0,At Risk,Karnataka,Mysore,B30,36-45,Female,28.0,Verified
INV002774,2024-02-04,2025-05-05,5,88061,211.0,114.0,At Risk,Haryana,Gurugram,T30,36-45,Male,58.4,Verified
INV002775,2024-12-16,2025-03-12,3,14702,53.0,43.0,At Risk,Haryana,Faridabad,B30,18-25,Female,5.9,Verified
INV002776,2024-01-06,2024-11-22,3,5328,274.0,160.5,At Risk,Tamil Nadu,Coimbatore,B30,18-25,Male,5.8,Pending
INV002777,2024-05-18,2024-05-18,1,7563,0.0,0.0,Continuous,Madhya Pradesh,Indore,T30,26-35,Male,10.6,Verified
INV002778,2024-06-03,2025-05-19,2,14396,350.0,350.0,At Risk,Punjab,Chandigarh,T30,26-35,Female,13.5,Verified
INV002779,2024-06-24,2025-05-11,6,120653,151.0,64.2,At Risk,Uttar Pradesh,Lucknow,T30,26-35,Male,10.4,Verified
INV002780,2024-05-02,2025-03-10,4,20508,213.0,104.0,At Risk,Haryana,Faridabad,B30,36-45,Male,21.2,Verified
INV002781,2024-10-05,2024-10-26,2,4029,21.0,21.0,Continuous,Tamil Nadu,Chennai,T30,26-35,Female,13.3,Verified
INV002782,2024-07-11,2024-10-24,2,13156,105.0,105.0,At Risk,Punjab,Chandigarh,T30,18-25,Male,3.7,Verified
INV002783,2024-05-05,2025-05-24,7,63570,126.0,64.0,At Risk,West Bengal,Kolkata,T30,26-35,Male,7.0,Verified
INV002784,2024-07-22,2025-04-02,5,71724,178.0,63.5,At Risk,Karnataka,Mysore,B30,26-35,Male,17.7,Verified
INV002785,2024-05-24,2024-07-22,3,37283,45.0,29.5,At Risk,Delhi,Noida,T30,36-45,Male,20.2,Verified
INV002786,2024-01-12,2025-04-14,7,94391,124.0,76.33,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Female,13.3,Verified
INV002787,2024-04-05,2025-05-07,5,35197,280.0,99.25,At Risk,Uttar Pradesh,Kanpur,B30,18-25,Male,4.8,Verified
INV002788,2024-05-05,2025-04-23,5,22790,124.0,88.25,At Risk,Uttar Pradesh,Agra,B30,26-35,Male,23.5,Verified
INV002789,2024-06-13,2024-07-18,2,24429,35.0,35.0,Continuous,Madhya Pradesh,Bhopal,B30,26-35,Female,7.8,Verified
INV002790,2024-08-07,2025-05-18,2,54420,284.0,284.0,At Risk,Telangana,Hyderabad,T30,18-25,Male,4.8,Verified
INV002791,2024-05-05,2025-04-01,3,16153,285.0,165.5,At Risk,Madhya Pradesh,Indore,T30,36-45,Male,54.9,Verified
INV002792,2024-02-27,2024-09-16,2,13579,202.0,202.0,At Risk,Gujarat,Surat,T30,18-25,Male,3.6,Verified
INV002793,2024-05-30,2025-05-21,7,73091,125.0,59.33,At Risk,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Verified
INV002794,2024-02-12,2025-01-14,7,62084,111.0,56.17,At Risk,Madhya Pradesh,Bhopal,B30,56+,Male,39.9,Verified
INV002795,2024-04-05,2024-04-05,1,3347,0.0,0.0,Continuous,Maharashtra,Pune,T30,18-25,Female,4.5,Pending
INV002796,2024-01-08,2025-02-22,4,77432,220.0,137.0,At Risk,Telangana,Hyderabad,T30,36-45,Male,48.8,Pending
INV002797,2024-04-08,2024-04-08,1,489,0.0,0.0,Continuous,Madhya Pradesh,Indore,T30,36-45,Male,54.3,Verified
INV002798,2024-01-12,2025-04-04,3,77358,275.0,224.0,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Female,24.5,Verified
INV002799,2024-01-27,2025-01-15,6,77732,129.0,70.8,At Risk,Uttar Pradesh,Lucknow,T30,36-45,Male,50.5,Verified
INV002800,2024-03-12,2025-03-28,7,92767,108.0,63.5,At Risk,West Bengal,Kolkata,T30,36-45,Male,51.9,Verified
INV002801,2024-07-02,2025-02-21,4,7929,127.0,78.0,At Risk,Madhya Pradesh,Indore,T30,18-25,Male,6.4,Verified
INV002802,2024-06-01,2024-08-03,2,8525,63.0,63.0,At Risk,Gujarat,Surat,T30,36-45,Female,32.8,Verified
INV002803,2024-02-16,2025-03-11,7,32936,176.0,64.83,At Risk,Uttar Pradesh,Agra,B30,36-45,Male,31.9,Verified
INV002804,2024-03-27,2025-05-20,8,50641,209.0,59.86,At Risk,Madhya Pradesh,Indore,T30,36-45,Male,39.9,Verified
INV002805,2024-06-02,2025-04-30,2,10496,332.0,332.0,At Risk,Maharashtra,Mumbai,T30,26-35,Female,14.5,Verified
INV002806,2024-01-25,2025-05-08,3,33238,365.0,234.5,At Risk,Rajasthan,Jaipur,T30,46-55,Male,24.2,Verified
INV002807,2024-10-27,2025-05-16,3,22156,194.0,100.5,At Risk,Madhya Pradesh,Indore,T30,46-55,Male,26.7,Verified
INV002808,2024-05-04,2025-04-27,7,114782,120.0,59.67,At Risk,Uttar Pradesh,Agra,B30,26-35,Male,24.1,Verified
INV002809,2024-03-23,2025-05-04,6,27992,276.0,81.4,At Risk,Uttar Pradesh,Agra,B30,36-45,Male,48.6,Pending
INV002810,2024-06-26,2025-02-07,8,198382,139.0,32.29,At Risk,Punjab,Amritsar,B30,36-45,Male,33.2,Verified
INV002811,2024-01-02,2024-08-19,3,8358,203.0,115.0,At Risk,Uttar Pradesh,Agra,B30,36-45,Male,43.7,Verified
INV002813,2024-04-30,2025-02-18,7,58938,149.0,49.0,At Risk,Punjab,Chandigarh,T30,26-35,Male,13.5,Verified
INV002814,2024-10-06,2025-04-22,2,13063,198.0,198.0,At Risk,West Bengal,Kolkata,T30,36-45,Male,40.4,Verified
INV002815,2024-04-16,2024-04-16,1,1088,0.0,0.0,Continuous,Rajasthan,Jaipur,T30,26-35,Male,10.5,Pending
INV002816,2025-01-15,2025-05-24,2,2884,129.0,129.0,At Risk,Uttar Pradesh,Agra,B30,26-35,Male,22.8,Verified
INV002817,2024-09-16,2025-02-22,2,31498,159.0,159.0,At Risk,Gujarat,Ahmedabad,T30,26-35,Male,15.8,Verified
INV002818,2024-04-02,2025-04-03,2,4799,366.0,366.0,At Risk,Haryana,Gurugram,T30,46-55,Female,50.2,Verified
INV002819,2024-08-30,2024-12-13,4,9204,69.0,35.0,At Risk,West Bengal,Kolkata,T30,26-35,Male,24.1,Verified
INV002820,2025-02-26,2025-02-26,1,22569,0.0,0.0,Continuous,Rajasthan,Jaipur,T30,18-25,Male,7.5,Verified
INV002822,2024-07-02,2025-05-16,7,79723,108.0,53.0,At Risk,Karnataka,Bangalore,T30,46-55,Male,79.5,Verified
INV002823,2024-01-20,2024-12-18,2,56658,333.0,333.0,At Risk,Telangana,Hyderabad,T30,26-35,Male,21.5,Verified
INV002824,2024-02-25,2025-05-01,7,129424,223.0,71.83,At Risk,Rajasthan,Jaipur,T30,56+,Male,42.5,Verified
INV002825,2024-03-06,2025-04-25,3,9853,348.0,207.5,At Risk,Delhi,New Delhi,T30,36-45,Male,52.4,Verified
INV002826,2024-01-20,2024-11-23,6,16841,91.0,61.6,At Risk,Haryana,Gurugram,T30,26-35,Male,20.5,Pending
INV002827,2024-02-15,2025-02-17,6,31630,200.0,73.6,At Risk,Karnataka,Mysore,B30,36-45,Female,58.1,Verified
INV002828,2024-02-22,2025-03-28,6,24496,211.0,80.0,At Risk,West Bengal,Kolkata,T30,26-35,Male,21.8,Verified
INV002829,2024-10-09,2025-03-18,3,21533,136.0,80.0,At Risk,West Bengal,Kolkata,T30,26-35,Male,6.1,Verified
INV002830,2024-03-12,2025-05-27,5,42869,219.0,110.25,At Risk,Karnataka,Mysore,B30,56+,Male,72.2,Verified
INV002831,2024-05-28,2024-12-15,6,41114,72.0,40.2,At Risk,Telangana,Hyderabad,T30,56+,Female,78.0,Verified
INV002832,2024-08-06,2025-02-18,4,30379,129.0,65.33,At Risk,Uttar Pradesh,Lucknow,T30,26-35,Male,15.9,Verified
INV002833,2024-07-16,2025-05-09,2,5866,297.0,297.0,At Risk,Gujarat,Ahmedabad,T30,46-55,Female,52.9,Verified
INV002834,2024-02-03,2025-02-12,3,32161,231.0,187.5,At Risk,West Bengal,Kolkata,T30,18-25,Male,6.9,Verified
INV002835,2024-01-06,2025-05-14,7,66597,233.0,82.33,At Risk,Haryana,Faridabad,B30,26-35,Male,11.2,Verified
INV002836,2024-03-19,2024-03-19,1,1649,0.0,0.0,Continuous,Karnataka,Bangalore,T30,36-45,Male,25.2,Verified
INV002837,2024-12-21,2024-12-21,1,935,0.0,0.0,Continuous,Delhi,Gurugram,T30,26-35,Female,14.6,Pending
INV002838,2024-03-28,2025-04-29,8,85390,116.0,56.71,At Risk,West Bengal,Kolkata,T30,56+,Female,71.9,Verified
INV002839,2024-09-21,2025-01-13,2,17202,114.0,114.0,At Risk,Punjab,Amritsar,B30,26-35,Male,14.8,Verified
INV002840,2024-10-30,2025-05-09,4,48742,186.0,63.67,At Risk,Gujarat,Surat,T30,26-35,Female,12.0,Verified
INV002841,2024-09-09,2025-04-14,6,66169,102.0,43.4,At Risk,Uttar Pradesh,Kanpur,B30,26-35,Male,13.2,Verified
INV002842,2024-12-20,2024-12-20,1,14799,0.0,0.0,Continuous,Uttar Pradesh,Agra,B30,36-45,Male,37.5,Verified
INV002843,2024-07-18,2025-05-16,8,39772,128.0,43.14,At Risk,Haryana,Faridabad,B30,26-35,Male,11.8,Verified
INV002845,2024-11-26,2024-11-26,1,2698,0.0,0.0,Continuous,Gujarat,Surat,T30,26-35,Female,17.5,Verified
INV002846,2024-06-09,2025-02-22,3,30963,255.0,129.0,At Risk,Punjab,Amritsar,B30,36-45,Male,57.1,Verified
INV002847,2024-01-03,2025-04-21,10,54971,129.0,52.67,At Risk,Haryana,Faridabad,B30,26-35,Male,13.4,Verified
INV002848,2024-03-07,2024-03-07,1,3539,0.0,0.0,Continuous,West Bengal,Kolkata,T30,46-55,Male,70.2,Verified
INV002849,2024-09-17,2025-02-26,4,15288,99.0,54.0,At Risk,Madhya Pradesh,Indore,T30,26-35,Male,21.3,Verified
INV002850,2024-04-13,2025-02-26,7,60216,166.0,53.17,At Risk,Uttar Pradesh,Lucknow,T30,46-55,Male,76.5,Verified
INV002851,2024-01-15,2025-05-19,3,25932,280.0,245.0,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Male,16.0,Verified
INV002852,2024-03-09,2025-03-23,6,72731,207.0,75.8,At Risk,West Bengal,Kolkata,T30,46-55,Male,69.5,Verified
INV002853,2024-12-26,2024-12-26,1,3481,0.0,0.0,Continuous,Gujarat,Ahmedabad,T30,26-35,Male,24.9,Verified
INV002854,2024-01-10,2025-01-24,3,6592,273.0,190.0,At Risk,Rajasthan,Jaipur,T30,26-35,Female,8.9,Verified
INV002855,2024-01-26,2024-09-22,3,12212,196.0,120.0,At Risk,Uttar Pradesh,Kanpur,B30,26-35,Female,9.9,Verified
INV002856,2024-04-04,2025-04-28,4,82061,212.0,129.67,At Risk,Telangana,Hyderabad,T30,26-35,Male,13.2,Verified
INV002857,2024-06-06,2024-06-06,1,832,0.0,0.0,Continuous,West Bengal,Kolkata,T30,56+,Male,36.7,Pending
INV002858,2024-09-29,2025-03-09,2,5192,161.0,161.0,At Risk,Rajasthan,Udaipur,B30,26-35,Male,17.4,Verified
INV002859,2024-02-15,2025-05-19,7,102010,198.0,76.5,At Risk,Madhya Pradesh,Indore,T30,26-35,Male,20.1,Verified
INV002860,2024-04-05,2025-05-03,3,61602,280.0,196.5,At Risk,Madhya Pradesh,Indore,T30,46-55,Male,18.9,Verified
INV002861,2024-01-27,2025-05-26,5,17189,211.0,121.25,At Risk,Punjab,Amritsar,B30,56+,Female,79.7,Verified
INV002862,2024-01-04,2025-04-06,4,6833,270.0,152.67,At Risk,Telangana,Hyderabad,T30,56+,Male,72.7,Verified
INV002863,2024-01-15,2025-01-21,6,64141,199.0,74.4,At Risk,Rajasthan,Udaipur,B30,36-45,Female,49.8,Verified
INV002864,2024-03-12,2025-01-22,5,31823,175.0,79.0,At Risk,Madhya Pradesh,Bhopal,B30,26-35,Male,6.8,Verified
INV002865,2024-04-21,2024-10-24,6,101007,50.0,37.2,At Risk,Maharashtra,Pune,T30,18-25,Male,3.3,Verified
INV002866,2024-11-22,2025-04-19,2,60154,148.0,148.0,At Risk,Telangana,Hyderabad,T30,46-55,Male,95.2,Verified
INV002867,2024-12-07,2025-04-11,2,13060,125.0,125.0,At Risk,West Bengal,Kolkata,T30,18-25,Male,5.0,Verified
INV002868,2024-01-02,2024-11-02,4,128685,169.0,101.67,At Risk,Gujarat,Ahmedabad,T30,26-35,Female,24.7,Verified
INV002869,2024-08-13,2025-04-05,5,70456,169.0,58.75,At Risk,Haryana,Faridabad,B30,26-35,Male,19.9,Verified
INV002870,2024-01-18,2024-09-15,6,46965,109.0,48.2,At Risk,Karnataka,Mysore,B30,26-35,Female,23.7,Verified
INV002871,2024-06-27,2024-06-27,1,2791,0.0,0.0,Continuous,Delhi,Gurugram,T30,26-35,Male,15.2,Verified
INV002872,2024-03-19,2025-05-21,6,46749,199.0,85.6,At Risk,West Bengal,Kolkata,T30,36-45,Male,47.5,Verified
INV002873,2024-01-18,2025-05-23,6,103488,235.0,98.2,At Risk,Haryana,Gurugram,T30,18-25,Male,5.9,Verified
INV002874,2024-01-30,2025-05-26,5,44415,192.0,120.5,At Risk,Punjab,Chandigarh,T30,56+,Female,15.0,Verified
INV002875,2024-05-07,2024-08-31,3,40481,98.0,58.0,At Risk,Delhi,Noida,T30,26-35,Male,23.9,Verified
INV002876,2024-02-17,2025-01-30,2,54123,348.0,348.0,At Risk,Uttar Pradesh,Kanpur,B30,36-45,Female,44.6,Pending
INV002877,2024-03-20,2024-12-04,4,20922,111.0,86.33,At Risk,Rajasthan,Jaipur,T30,36-45,Male,56.5,Verified
INV002878,2024-02-08,2024-02-08,1,2453,0.0,0.0,Continuous,Uttar Pradesh,Lucknow,T30,26-35,Female,17.4,Verified
INV002879,2024-03-20,2025-05-27,7,67219,125.0,72.17,At Risk,Tamil Nadu,Coimbatore,B30,46-55,Male,26.0,Verified
INV002881,2024-04-08,2024-11-12,6,73870,110.0,43.6,At Risk,Uttar Pradesh,Agra,B30,26-35,Female,11.4,Verified
INV002882,2024-07-03,2025-01-10,2,7558,191.0,191.0,At Risk,Gujarat,Ahmedabad,T30,36-45,Male,52.7,Verified
INV002883,2024-01-18,2025-05-12,6,127978,176.0,96.0,At Risk,West Bengal,Kolkata,T30,26-35,Female,12.5,Verified
INV002884,2024-04-08,2024-04-08,1,5071,0.0,0.0,Continuous,West Bengal,Kolkata,T30,18-25,Male,7.3,Verified
INV002885,2024-02-11,2024-02-11,1,4159,0.0,0.0,Continuous,Delhi,Gurugram,T30,26-35,Male,23.4,Pending
INV002886,2024-01-24,2024-10-16,7,111958,137.0,44.33,At Risk,Tamil Nadu,Chennai,T30,18-25,Female,7.1,Pending
INV002888,2024-07-20,2024-12-27,4,29539,85.0,53.33,At Risk,Rajasthan,Udaipur,B30,26-35,Male,9.2,Pending
INV002890,2024-04-01,2025-05-11,5,56376,230.0,101.25,At Risk,Rajasthan,Jaipur,T30,36-45,Female,49.2,Verified
INV002891,2024-01-04,2025-05-27,8,91856,166.0,72.71,At Risk,Haryana,Faridabad,B30,36-45,Female,56.5,Verified
INV002892,2024-09-13,2025-04-10,2,13738,209.0,209.0,At Risk,West Bengal,Kolkata,T30,18-25,Male,4.4,Verified
INV002893,2024-01-01,2025-02-04,9,67163,148.0,50.0,At Risk,Telangana,Hyderabad,T30,56+,Male,69.4,Pending
INV002894,2024-06-19,2024-06-30,2,3239,11.0,11.0,Continuous,Delhi,Noida,T30,26-35,Male,10.4,Verified
INV002895,2024-05-01,2025-05-19,5,62836,171.0,95.75,At Risk,Madhya Pradesh,Bhopal,B30,26-35,Male,10.7,Verified
INV002896,2024-09-16,2025-04-16,4,17149,110.0,70.67,At Risk,Maharashtra,Nashik,B30,26-35,Male,21.5,Pending
INV002897,2024-05-14,2025-04-20,5,41553,147.0,85.25,At Risk,Maharashtra,Pune,T30,26-35,Male,23.1,Verified
INV002898,2024-06-01,2024-09-25,3,7763,111.0,58.0,At Risk,Maharashtra,Pune,T30,26-35,Female,8.1,Verified
INV002899,2024-02-11,2025-05-04,3,4862,269.0,224.0,At Risk,Punjab,Amritsar,B30,18-25,Male,7.6,Verified
INV002900,2024-05-20,2025-04-06,6,74395,136.0,64.2,At Risk,Haryana,Faridabad,B30,26-35,Female,14.2,Verified
