investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV000679,2024-07-27,149322,SIP,2116,Haryana,Faridabad,B30,46-55,Female,79.1,Cheque,Pending
INV004285,2024-07-27,100016,Lumpsum,8668,Punjab,Chandigarh,T30,26-35,Male,8.0,Cheque,Verified
INV002333,2024-07-27,120506,Redemption,470638,Uttar Pradesh,Kanpur,B30,26-35,Male,23.7,Mandate,Pending
INV001288,2024-07-27,102887,SIP,401,Telangana,Hyderabad,T30,26-35,Male,21.8,Cheque,Verified
INV002834,2024-07-27,119598,Lumpsum,276867,West Bengal,Kolkata,T30,18-25,Male,6.9,Net Banking,Verified
INV004992,2024-07-27,120504,Lumpsum,192778,Rajasthan,Udaipur,B30,26-35,Male,11.1,Cheque,Verified
INV004337,2024-07-27,118635,Redemption,392337,Delhi,Noida,T30,18-25,Male,4.0,Net Banking,Verified
INV003330,2024-07-27,119092,Redemption,162043,Gujarat,Surat,T30,46-55,Female,44.1,Cheque,Verified
INV000519,2024-07-27,102885,SIP,881,Haryana,Faridabad,B30,26-35,Female,6.3,Mandate,Verified
INV004441,2024-07-27,119120,SIP,2121,Uttar Pradesh,Lucknow,T30,26-35,Male,24.0,Net Banking,Verified
INV002037,2024-07-27,125497,SIP,1866,Delhi,New Delhi,T30,56+,Male,22.0,Cheque,Verified
INV002241,2024-07-27,119093,SIP,5777,Punjab,Amritsar,B30,36-45,Female,41.4,UPI,Pending
INV000670,2024-07-27,119095,Redemption,143194,Uttar Pradesh,Kanpur,B30,26-35,Male,15.9,Mandate,Verified
INV000596,2024-07-27,119552,SIP,7081,Madhya Pradesh,Indore,T30,56+,Male,21.3,Net Banking,Verified
INV000526,2024-07-27,102886,Redemption,119655,Tamil Nadu,Coimbatore,B30,26-35,Female,16.5,Net Banking,Verified
INV004247,2024-07-27,120841,SIP,8874,Tamil Nadu,Chennai,T30,18-25,Male,4.9,Net Banking,Verified
INV002598,2024-07-27,102886,SIP,9408,Uttar Pradesh,Lucknow,T30,26-35,Male,14.6,Mandate,Verified
INV002998,2024-07-27,120842,SIP,2390,Madhya Pradesh,Indore,T30,36-45,Male,38.4,Cheque,Verified
INV003010,2024-07-27,118635,Lumpsum,473740,Delhi,Gurugram,T30,36-45,Male,13.7,Net Banking,Verified
INV001261,2024-07-27,120843,SIP,24110,Rajasthan,Jaipur,T30,46-55,Male,50.0,Net Banking,Verified
INV001198,2024-07-27,118633,SIP,589,Maharashtra,Mumbai,T30,26-35,Female,20.4,UPI,Verified
INV002504,2024-07-27,102887,Lumpsum,396120,Madhya Pradesh,Bhopal,B30,26-35,Male,22.4,Cheque,Verified
INV002259,2024-07-27,118636,SIP,2168,Madhya Pradesh,Bhopal,B30,18-25,Female,6.7,UPI,Verified
INV000075,2024-07-27,149324,SIP,47949,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Cheque,Verified
INV001819,2024-07-27,119552,SIP,1105,West Bengal,Kolkata,T30,26-35,Male,11.9,Cheque,Verified
INV004623,2024-07-27,125498,SIP,54234,Madhya Pradesh,Indore,T30,46-55,Female,44.9,Mandate,Verified
INV000657,2024-07-27,119551,SIP,2737,Tamil Nadu,Coimbatore,B30,26-35,Female,11.4,UPI,Verified
INV001401,2024-07-27,102887,Lumpsum,61765,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,Cheque,Verified
INV002564,2024-07-27,119093,Lumpsum,400349,Maharashtra,Pune,T30,18-25,Male,5.6,Net Banking,Verified
INV001061,2024-07-27,120842,SIP,1135,Punjab,Amritsar,B30,18-25,Male,7.4,Net Banking,Verified
INV000418,2024-07-27,148568,SIP,5931,Rajasthan,Jaipur,T30,26-35,Female,13.6,Net Banking,Verified
INV002675,2024-07-27,119093,SIP,26311,Uttar Pradesh,Agra,B30,36-45,Male,17.9,Cheque,Pending
INV003314,2024-07-27,120503,Lumpsum,198206,Telangana,Hyderabad,T30,36-45,Female,25.6,Cheque,Verified
INV001724,2024-07-27,102887,Lumpsum,228117,Madhya Pradesh,Indore,T30,26-35,Female,11.9,Mandate,Verified
INV004886,2024-07-27,101206,SIP,46894,Tamil Nadu,Chennai,T30,26-35,Male,18.1,Mandate,Verified
INV001995,2024-07-27,120507,Lumpsum,454928,Gujarat,Surat,T30,26-35,Male,20.8,Mandate,Verified
INV001407,2024-07-27,120503,SIP,13754,Rajasthan,Udaipur,B30,26-35,Female,22.2,Net Banking,Verified
INV002017,2024-07-27,148568,SIP,904,Karnataka,Mysore,B30,26-35,Female,15.0,UPI,Pending
INV003590,2024-07-27,120506,SIP,3266,Karnataka,Bangalore,T30,46-55,Female,23.1,Mandate,Verified
INV002871,2024-07-27,118636,Redemption,342030,Delhi,Gurugram,T30,26-35,Male,15.2,Net Banking,Pending
INV002234,2024-07-27,118634,Lumpsum,249484,Rajasthan,Jaipur,T30,26-35,Male,24.5,UPI,Verified
INV003270,2024-07-27,102885,Lumpsum,142336,Karnataka,Bangalore,T30,56+,Male,43.3,Cheque,Verified
INV002953,2024-07-27,119599,SIP,6887,Tamil Nadu,Coimbatore,B30,46-55,Male,62.4,Net Banking,Verified
INV002107,2024-07-27,118634,SIP,1112,Telangana,Hyderabad,T30,26-35,Male,18.2,UPI,Verified
INV003625,2024-07-27,118636,Lumpsum,459302,Telangana,Hyderabad,T30,26-35,Female,22.0,Mandate,Verified
INV002649,2024-07-27,102886,Redemption,7270,Tamil Nadu,Coimbatore,B30,46-55,Male,69.7,Cheque,Verified
INV002371,2024-07-27,149324,Redemption,512472,Haryana,Faridabad,B30,26-35,Female,20.9,Net Banking,Verified
INV002308,2024-07-27,119094,Redemption,210003,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Cheque,Pending
INV000902,2024-07-27,120844,Redemption,166415,Maharashtra,Mumbai,T30,26-35,Female,6.0,Cheque,Verified
INV001351,2024-07-27,119552,SIP,28197,Uttar Pradesh,Kanpur,B30,26-35,Male,8.5,Mandate,Pending
INV004625,2024-07-27,101206,Lumpsum,26841,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,UPI,Verified
INV003083,2024-07-27,119094,Redemption,373734,Madhya Pradesh,Bhopal,B30,56+,Female,41.3,Mandate,Verified
INV003758,2024-07-27,149323,SIP,53850,Maharashtra,Pune,T30,26-35,Female,11.2,Net Banking,Verified
INV001877,2024-07-27,120844,SIP,1028,Tamil Nadu,Coimbatore,B30,56+,Male,62.1,UPI,Verified
INV002627,2024-07-27,119599,Lumpsum,221080,West Bengal,Kolkata,T30,26-35,Male,19.0,Cheque,Verified
INV004640,2024-07-27,119093,SIP,12853,Telangana,Hyderabad,T30,36-45,Male,46.5,Net Banking,Pending
INV000483,2024-07-27,120842,SIP,17511,Haryana,Gurugram,T30,18-25,Male,7.7,Net Banking,Verified
INV003593,2024-07-27,119599,SIP,2282,Karnataka,Bangalore,T30,26-35,Female,21.6,Cheque,Pending
INV004163,2024-07-27,119120,Lumpsum,235225,Uttar Pradesh,Agra,B30,46-55,Male,96.4,Net Banking,Verified
INV000244,2024-07-27,120504,Redemption,351302,Telangana,Hyderabad,T30,26-35,Male,24.9,Cheque,Verified
INV002536,2024-07-27,119093,SIP,2291,West Bengal,Kolkata,T30,26-35,Male,11.9,Cheque,Verified
INV002645,2024-07-27,100016,SIP,15634,Haryana,Gurugram,T30,46-55,Female,67.7,Cheque,Verified
INV003249,2024-07-28,101208,SIP,7723,Punjab,Chandigarh,T30,36-45,Male,41.3,UPI,Verified
INV003430,2024-07-28,102885,SIP,4685,Gujarat,Ahmedabad,T30,26-35,Female,14.8,UPI,Verified
INV004276,2024-07-28,125497,SIP,1707,Punjab,Amritsar,B30,26-35,Male,13.4,Mandate,Verified
INV004232,2024-07-28,120506,Lumpsum,136974,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Net Banking,Verified
INV002719,2024-07-28,119094,SIP,49264,Rajasthan,Jaipur,T30,18-25,Female,4.8,Mandate,Verified
INV002506,2024-07-28,119094,Redemption,84761,Karnataka,Bangalore,T30,18-25,Female,3.2,UPI,Verified
INV000599,2024-07-28,149323,SIP,14175,Gujarat,Ahmedabad,T30,36-45,Male,24.0,Mandate,Verified
INV003943,2024-07-28,118632,SIP,2087,Telangana,Hyderabad,T30,46-55,Male,46.2,Net Banking,Verified
INV000153,2024-07-28,100025,Redemption,59263,Karnataka,Mysore,B30,26-35,Male,14.1,Net Banking,Verified
INV003308,2024-07-28,118636,SIP,2961,Telangana,Hyderabad,T30,56+,Male,58.2,Mandate,Verified
INV001149,2024-07-28,101207,SIP,2327,Karnataka,Bangalore,T30,26-35,Female,8.8,UPI,Verified
INV004718,2024-07-28,120506,Lumpsum,332659,Delhi,New Delhi,T30,56+,Male,52.4,Mandate,Verified
INV003564,2024-07-28,148569,SIP,1878,Telangana,Hyderabad,T30,18-25,Male,6.8,UPI,Verified
INV002216,2024-07-28,100016,Redemption,105842,Maharashtra,Mumbai,T30,46-55,Male,26.5,UPI,Verified
INV000427,2024-07-28,148569,SIP,2541,Punjab,Amritsar,B30,56+,Female,18.6,Cheque,Verified
INV003733,2024-07-28,120843,SIP,2860,Telangana,Hyderabad,T30,26-35,Male,12.6,Cheque,Verified
INV001817,2024-07-28,119552,SIP,522,Maharashtra,Nashik,B30,26-35,Male,13.1,Mandate,Verified
INV003854,2024-07-28,100025,SIP,2551,Maharashtra,Pune,T30,26-35,Male,16.5,Cheque,Verified
INV003541,2024-07-28,102886,SIP,2247,Punjab,Chandigarh,T30,26-35,Female,10.5,Net Banking,Verified
INV001454,2024-07-28,119551,SIP,9812,Tamil Nadu,Chennai,T30,26-35,Male,9.3,Net Banking,Verified
INV001366,2024-07-28,120505,Lumpsum,74612,Maharashtra,Pune,T30,26-35,Female,13.6,UPI,Verified
INV004097,2024-07-28,118633,SIP,2639,Gujarat,Ahmedabad,T30,56+,Male,52.9,Mandate,Verified
INV000385,2024-07-28,101207,Redemption,183913,Karnataka,Mysore,B30,18-25,Female,7.5,Mandate,Verified
INV004493,2024-07-28,120841,SIP,56735,Tamil Nadu,Chennai,T30,36-45,Male,19.3,Cheque,Verified
INV000320,2024-07-28,149323,Lumpsum,108652,Uttar Pradesh,Kanpur,B30,26-35,Male,19.7,Cheque,Verified
INV003291,2024-07-28,100033,SIP,3572,Gujarat,Surat,T30,36-45,Male,47.1,Cheque,Verified
INV000725,2024-07-28,102886,SIP,40896,Telangana,Hyderabad,T30,18-25,Male,6.9,Cheque,Verified
INV004238,2024-07-28,101208,Lumpsum,409729,Haryana,Faridabad,B30,36-45,Male,40.2,UPI,Pending
INV004704,2024-07-28,118634,Lumpsum,82456,Delhi,New Delhi,T30,26-35,Male,23.1,Mandate,Verified
INV002702,2024-07-28,101207,Lumpsum,95720,Punjab,Chandigarh,T30,36-45,Male,25.4,UPI,Verified
INV003245,2024-07-28,120841,SIP,27519,Maharashtra,Pune,T30,26-35,Male,21.5,Mandate,Pending
INV000639,2024-07-28,120843,Redemption,543473,Tamil Nadu,Coimbatore,B30,18-25,Female,3.6,Mandate,Verified
INV003669,2024-07-28,118636,SIP,48899,West Bengal,Kolkata,T30,18-25,Female,7.8,UPI,Verified
INV001886,2024-07-28,120843,SIP,1717,Haryana,Gurugram,T30,18-25,Male,7.7,Net Banking,Verified
INV001871,2024-07-28,100033,SIP,465,Delhi,Gurugram,T30,56+,Male,13.9,Cheque,Verified
INV002570,2024-07-28,118633,Redemption,7247,Punjab,Chandigarh,T30,36-45,Male,55.3,Cheque,Verified
INV004342,2024-07-28,118632,SIP,485,Tamil Nadu,Coimbatore,B30,46-55,Female,22.1,UPI,Verified
INV000395,2024-07-28,120842,SIP,4998,Delhi,Noida,T30,18-25,Male,3.4,Mandate,Verified
INV004509,2024-07-28,100025,SIP,46082,Uttar Pradesh,Lucknow,T30,26-35,Female,20.3,Net Banking,Verified
INV001384,2024-07-28,119552,Lumpsum,284964,Maharashtra,Mumbai,T30,26-35,Female,16.0,UPI,Verified
INV002526,2024-07-28,118633,SIP,8676,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Net Banking,Verified
INV001328,2024-07-28,120504,SIP,475,Uttar Pradesh,Lucknow,T30,26-35,Male,7.4,Cheque,Verified
INV003806,2024-07-28,100025,Lumpsum,425864,Karnataka,Bangalore,T30,26-35,Male,14.7,Mandate,Verified
INV001979,2024-07-28,119552,SIP,56217,Maharashtra,Pune,T30,26-35,Male,12.2,Mandate,Verified
INV004204,2024-07-28,120841,SIP,2798,Tamil Nadu,Chennai,T30,36-45,Male,51.7,Net Banking,Verified
INV003165,2024-07-28,119092,Redemption,446638,Punjab,Amritsar,B30,26-35,Male,19.4,Net Banking,Verified
INV003654,2024-07-28,100016,SIP,3290,Delhi,New Delhi,T30,18-25,Male,6.6,UPI,Pending
INV004316,2024-07-28,149324,SIP,27989,Karnataka,Bangalore,T30,46-55,Male,79.5,Net Banking,Pending
INV004267,2024-07-28,120841,SIP,29709,Gujarat,Surat,T30,46-55,Male,99.7,UPI,Pending
INV001099,2024-07-28,119120,SIP,527,Haryana,Gurugram,T30,26-35,Female,18.9,Cheque,Verified
INV000480,2024-07-28,125497,SIP,25271,Maharashtra,Mumbai,T30,18-25,Male,6.2,Cheque,Verified
INV000477,2024-07-28,118633,Lumpsum,468914,Uttar Pradesh,Lucknow,T30,18-25,Female,5.3,Net Banking,Verified
INV000105,2024-07-28,148568,Lumpsum,324034,Punjab,Chandigarh,T30,56+,Male,41.4,Net Banking,Pending
INV001855,2024-07-28,119598,SIP,2054,Uttar Pradesh,Lucknow,T30,26-35,Male,22.2,UPI,Verified
INV001636,2024-07-28,120844,Lumpsum,132930,Rajasthan,Udaipur,B30,18-25,Male,6.0,Net Banking,Verified
INV001601,2024-07-28,101208,Redemption,49307,Rajasthan,Udaipur,B30,26-35,Female,24.1,UPI,Verified
INV001117,2024-07-28,118632,SIP,6104,Punjab,Amritsar,B30,18-25,Male,3.9,Cheque,Verified
INV003471,2024-07-28,118634,Lumpsum,361193,Maharashtra,Nashik,B30,36-45,Male,15.0,UPI,Verified
INV002686,2024-07-28,118633,Lumpsum,371397,Punjab,Chandigarh,T30,18-25,Male,5.7,Cheque,Verified
INV002034,2024-07-28,119095,SIP,7182,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,Net Banking,Verified
INV004116,2024-07-28,119598,SIP,8513,Gujarat,Ahmedabad,T30,36-45,Male,59.4,UPI,Verified
INV001275,2024-07-28,120505,Lumpsum,26674,Delhi,Noida,T30,36-45,Female,37.4,Net Banking,Verified
INV001357,2024-07-28,120505,SIP,50425,Gujarat,Ahmedabad,T30,36-45,Female,58.4,Net Banking,Verified
INV000823,2024-07-28,148569,Redemption,8543,Madhya Pradesh,Bhopal,B30,46-55,Male,41.5,Mandate,Verified
INV003007,2024-07-28,149322,SIP,16015,Haryana,Faridabad,B30,26-35,Male,21.8,Mandate,Verified
INV004678,2024-07-28,120507,SIP,502,West Bengal,Kolkata,T30,36-45,Female,15.3,Cheque,Verified
INV004371,2024-07-28,120842,SIP,2509,Rajasthan,Udaipur,B30,26-35,Female,19.7,Cheque,Verified
INV000272,2024-07-28,119093,SIP,9486,Karnataka,Mysore,B30,46-55,Male,24.8,Cheque,Verified
INV001284,2024-07-28,118633,SIP,4091,West Bengal,Kolkata,T30,36-45,Male,49.0,UPI,Verified
INV001981,2024-07-28,120504,SIP,8213,Gujarat,Ahmedabad,T30,26-35,Male,19.4,UPI,Pending
INV001713,2024-07-28,118634,Lumpsum,353717,Uttar Pradesh,Agra,B30,46-55,Male,61.5,Cheque,Verified
INV001087,2024-07-28,148568,SIP,28567,Rajasthan,Udaipur,B30,26-35,Female,20.6,UPI,Verified
INV001406,2024-07-28,119598,SIP,8602,Telangana,Hyderabad,T30,46-55,Male,86.0,Cheque,Verified
INV004918,2024-07-28,149324,Redemption,254906,Punjab,Amritsar,B30,56+,Female,46.9,Mandate,Verified
INV003564,2024-07-29,119120,SIP,9483,Telangana,Hyderabad,T30,18-25,Male,6.8,Cheque,Verified
INV000249,2024-07-29,120842,SIP,6399,Punjab,Amritsar,B30,26-35,Male,13.4,Net Banking,Verified
INV001147,2024-07-29,119551,Lumpsum,346803,Tamil Nadu,Coimbatore,B30,36-45,Female,14.6,Net Banking,Pending
INV003970,2024-07-29,118636,Lumpsum,74068,Telangana,Hyderabad,T30,18-25,Male,4.1,UPI,Verified
INV002978,2024-07-29,149324,Lumpsum,274596,Karnataka,Bangalore,T30,36-45,Male,43.5,UPI,Verified
INV002553,2024-07-29,101206,Lumpsum,46594,Gujarat,Ahmedabad,T30,36-45,Female,47.8,Cheque,Verified
INV000153,2024-07-29,120507,Lumpsum,167440,Karnataka,Mysore,B30,26-35,Male,14.1,UPI,Verified
INV003037,2024-07-29,119598,Lumpsum,349919,Telangana,Hyderabad,T30,18-25,Female,7.6,Net Banking,Verified
INV002240,2024-07-29,118635,SIP,9967,Haryana,Faridabad,B30,26-35,Male,24.7,UPI,Verified
INV003537,2024-07-29,120505,Lumpsum,68048,Punjab,Amritsar,B30,18-25,Male,3.7,UPI,Verified
INV001859,2024-07-29,100025,SIP,2133,Maharashtra,Nashik,B30,36-45,Male,32.2,Mandate,Verified
INV001697,2024-07-29,118634,Lumpsum,375595,Haryana,Gurugram,T30,18-25,Male,5.4,Mandate,Verified
INV003597,2024-07-29,118634,Lumpsum,266167,Punjab,Chandigarh,T30,18-25,Male,5.6,UPI,Verified
INV002861,2024-07-29,148569,Redemption,386151,Punjab,Amritsar,B30,56+,Female,79.7,UPI,Verified
INV002229,2024-07-29,149324,SIP,2879,Rajasthan,Jaipur,T30,36-45,Male,24.6,Mandate,Verified
INV000047,2024-07-29,119092,Lumpsum,356528,Haryana,Faridabad,B30,36-45,Male,23.6,Net Banking,Verified
INV000289,2024-07-29,120504,SIP,11400,Delhi,Gurugram,T30,36-45,Male,54.2,Net Banking,Verified
INV003541,2024-07-29,149323,SIP,8967,Punjab,Chandigarh,T30,26-35,Female,10.5,UPI,Verified
INV001821,2024-07-29,118636,Lumpsum,331887,Delhi,Gurugram,T30,26-35,Male,8.7,Net Banking,Verified
INV003951,2024-07-29,119551,Redemption,392914,Uttar Pradesh,Lucknow,T30,18-25,Male,7.8,Net Banking,Verified
INV004858,2024-07-29,119551,SIP,5814,Uttar Pradesh,Kanpur,B30,36-45,Male,56.4,Mandate,Pending
INV000112,2024-07-29,119551,Lumpsum,352708,Tamil Nadu,Chennai,T30,26-35,Male,20.5,Net Banking,Verified
INV004852,2024-07-29,102886,SIP,6485,Gujarat,Ahmedabad,T30,36-45,Male,35.1,Net Banking,Verified
INV002900,2024-07-29,149323,SIP,48453,Haryana,Faridabad,B30,26-35,Female,14.2,Cheque,Pending
INV002495,2024-07-29,149322,Lumpsum,228230,Maharashtra,Nashik,B30,26-35,Male,6.6,Cheque,Verified
INV004324,2024-07-29,120504,SIP,20882,Madhya Pradesh,Indore,T30,36-45,Male,42.4,Net Banking,Verified
INV003022,2024-07-29,118636,SIP,5475,Telangana,Hyderabad,T30,46-55,Male,60.2,UPI,Verified
INV001603,2024-07-29,149323,Lumpsum,317671,Uttar Pradesh,Agra,B30,46-55,Female,53.9,Mandate,Verified
INV004073,2024-07-29,100016,Redemption,173985,Gujarat,Surat,T30,46-55,Female,32.6,Net Banking,Verified
INV002778,2024-07-29,100025,Redemption,366092,Punjab,Chandigarh,T30,26-35,Female,13.5,Cheque,Pending
INV001944,2024-07-29,125498,Lumpsum,232641,Telangana,Hyderabad,T30,18-25,Male,4.4,UPI,Verified
INV001709,2024-07-29,118636,Redemption,209268,Delhi,New Delhi,T30,36-45,Male,55.9,Net Banking,Verified
INV002846,2024-07-29,102887,Lumpsum,389554,Punjab,Amritsar,B30,36-45,Male,57.1,UPI,Verified
INV004272,2024-07-29,119598,SIP,2866,Madhya Pradesh,Bhopal,B30,46-55,Female,25.5,Cheque,Pending
INV004477,2024-07-29,119551,SIP,1153,Delhi,Gurugram,T30,46-55,Female,88.3,Net Banking,Verified
INV003624,2024-07-29,119093,Redemption,468044,Telangana,Hyderabad,T30,46-55,Female,87.5,Net Banking,Verified
INV003200,2024-07-29,118636,SIP,2238,Punjab,Chandigarh,T30,46-55,Male,61.2,Cheque,Verified
INV003210,2024-07-29,148569,Redemption,390737,Haryana,Faridabad,B30,36-45,Female,23.1,Mandate,Verified
INV000819,2024-07-29,120503,SIP,17788,Karnataka,Bangalore,T30,36-45,Male,56.5,Mandate,Verified
INV001351,2024-07-29,120844,SIP,42918,Uttar Pradesh,Kanpur,B30,26-35,Male,8.5,UPI,Verified
INV004250,2024-07-29,149323,SIP,1099,Haryana,Gurugram,T30,26-35,Female,6.4,UPI,Verified
INV002033,2024-07-29,149323,SIP,500,Gujarat,Ahmedabad,T30,46-55,Male,18.9,UPI,Verified
INV004560,2024-07-29,119095,SIP,8296,Tamil Nadu,Coimbatore,B30,36-45,Male,42.7,Net Banking,Pending
INV000858,2024-07-29,100025,SIP,9907,Tamil Nadu,Chennai,T30,36-45,Female,28.7,Net Banking,Verified
INV000587,2024-07-29,120841,Lumpsum,17588,Punjab,Chandigarh,T30,26-35,Male,15.5,Net Banking,Verified
INV004636,2024-07-29,119599,SIP,54476,Uttar Pradesh,Kanpur,B30,18-25,Female,5.0,UPI,Verified
INV002744,2024-07-29,102886,SIP,3035,Karnataka,Bangalore,T30,36-45,Male,25.9,UPI,Verified
INV002758,2024-07-29,119551,SIP,45692,Delhi,Gurugram,T30,26-35,Male,7.3,Net Banking,Verified
INV002526,2024-07-29,119599,Lumpsum,62457,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Mandate,Verified
INV002000,2024-07-29,119551,SIP,17840,Rajasthan,Jaipur,T30,36-45,Female,57.6,Cheque,Verified
INV001759,2024-07-29,148567,SIP,13999,Haryana,Faridabad,B30,36-45,Female,25.6,Net Banking,Verified
INV001974,2024-07-29,125497,Redemption,20741,Tamil Nadu,Chennai,T30,56+,Male,64.3,Cheque,Verified
INV004133,2024-07-29,102885,Lumpsum,194770,Maharashtra,Nashik,B30,36-45,Male,41.6,UPI,Verified
INV004446,2024-07-30,119120,Redemption,405652,West Bengal,Kolkata,T30,26-35,Male,14.8,Cheque,Verified
INV000584,2024-07-30,119094,SIP,15567,Uttar Pradesh,Kanpur,B30,46-55,Female,20.9,UPI,Verified
INV003191,2024-07-30,100016,SIP,3069,Madhya Pradesh,Bhopal,B30,18-25,Female,6.8,Mandate,Verified
INV004270,2024-07-30,120841,Lumpsum,232266,Rajasthan,Udaipur,B30,18-25,Male,5.7,Mandate,Verified
INV004653,2024-07-30,102885,Redemption,326390,Rajasthan,Jaipur,T30,46-55,Female,32.2,Cheque,Verified
INV004251,2024-07-30,120843,SIP,21376,Tamil Nadu,Chennai,T30,36-45,Male,37.9,Mandate,Verified
INV002568,2024-07-30,101207,SIP,2398,Uttar Pradesh,Lucknow,T30,26-35,Female,7.3,Mandate,Verified
INV003221,2024-07-30,118634,SIP,14052,Karnataka,Mysore,B30,26-35,Male,15.8,Mandate,Pending
INV001895,2024-07-30,120843,Redemption,49898,Gujarat,Ahmedabad,T30,36-45,Male,56.4,Net Banking,Pending
INV002025,2024-07-30,118636,SIP,2513,Karnataka,Mysore,B30,26-35,Female,23.7,Cheque,Verified
INV003627,2024-07-30,120507,SIP,979,Telangana,Hyderabad,T30,36-45,Male,39.9,UPI,Verified
INV004992,2024-07-30,118635,Lumpsum,36170,Rajasthan,Udaipur,B30,26-35,Male,11.1,Cheque,Verified
INV002598,2024-07-30,120841,SIP,11942,Uttar Pradesh,Lucknow,T30,26-35,Male,14.6,Net Banking,Verified
INV002167,2024-07-30,119599,Redemption,282994,Rajasthan,Jaipur,T30,26-35,Female,8.7,Cheque,Verified
INV000370,2024-07-30,120507,SIP,17957,Delhi,Noida,T30,26-35,Female,12.4,Cheque,Verified
INV003350,2024-07-30,149323,SIP,904,Maharashtra,Nashik,B30,46-55,Female,37.7,UPI,Verified
INV000171,2024-07-30,118633,Redemption,351646,Delhi,Noida,T30,18-25,Female,6.2,Cheque,Verified
INV001039,2024-07-30,118634,SIP,2623,Gujarat,Surat,T30,36-45,Male,12.8,Mandate,Verified
INV003708,2024-07-30,120505,SIP,976,Punjab,Amritsar,B30,46-55,Male,38.6,Mandate,Verified
INV004959,2024-07-30,120842,Redemption,266846,Delhi,New Delhi,T30,18-25,Female,5.8,Mandate,Pending
INV001769,2024-07-30,119092,SIP,1921,Punjab,Chandigarh,T30,18-25,Male,7.4,UPI,Verified
INV003073,2024-07-30,119599,SIP,419,Punjab,Amritsar,B30,26-35,Male,11.9,UPI,Verified
INV004135,2024-07-30,120504,SIP,22017,Tamil Nadu,Coimbatore,B30,26-35,Female,18.7,Cheque,Verified
INV000525,2024-07-30,119551,Redemption,31938,Gujarat,Ahmedabad,T30,56+,Female,12.6,Mandate,Verified
INV004425,2024-07-30,120507,SIP,11606,Haryana,Faridabad,B30,26-35,Female,18.6,Mandate,Verified
INV003644,2024-07-30,100016,SIP,2258,Gujarat,Ahmedabad,T30,26-35,Female,8.2,Cheque,Verified
INV003757,2024-07-30,118632,Lumpsum,391346,Uttar Pradesh,Agra,B30,18-25,Male,3.7,Net Banking,Verified
INV004666,2024-07-30,119094,Lumpsum,511835,Rajasthan,Jaipur,T30,26-35,Male,24.1,UPI,Verified
INV001173,2024-07-30,120503,SIP,806,Punjab,Chandigarh,T30,26-35,Female,7.8,UPI,Verified
INV004825,2024-07-30,125497,SIP,9548,Delhi,Noida,T30,56+,Male,15.3,Net Banking,Verified
INV004248,2024-07-30,120841,SIP,44014,West Bengal,Kolkata,T30,46-55,Male,89.3,Mandate,Pending
INV002475,2024-07-30,100033,SIP,8486,Delhi,New Delhi,T30,26-35,Male,14.4,UPI,Verified
INV000997,2024-07-30,148567,Redemption,332949,Rajasthan,Udaipur,B30,26-35,Male,17.8,Net Banking,Verified
INV002930,2024-07-30,120504,SIP,2075,West Bengal,Kolkata,T30,36-45,Male,54.0,Cheque,Verified
INV003526,2024-07-30,148567,SIP,2976,Maharashtra,Nashik,B30,36-45,Male,24.2,Net Banking,Verified
INV003178,2024-07-30,102885,SIP,6264,Telangana,Hyderabad,T30,46-55,Female,60.9,Mandate,Verified
INV004154,2024-07-30,119551,SIP,58847,Karnataka,Mysore,B30,18-25,Male,4.7,Mandate,Verified
INV003718,2024-07-30,149322,Lumpsum,57406,Telangana,Hyderabad,T30,46-55,Male,65.3,Cheque,Verified
INV000064,2024-07-30,149324,Lumpsum,473247,Uttar Pradesh,Kanpur,B30,18-25,Female,3.5,Cheque,Pending
INV003039,2024-07-30,120841,SIP,26913,Rajasthan,Jaipur,T30,46-55,Female,85.3,Mandate,Verified
INV001233,2024-07-30,100033,Lumpsum,403380,Telangana,Hyderabad,T30,26-35,Male,11.7,Net Banking,Verified
INV003448,2024-07-30,149322,Lumpsum,165812,Rajasthan,Udaipur,B30,26-35,Male,16.4,Mandate,Verified
INV003179,2024-07-30,120842,SIP,500,Rajasthan,Jaipur,T30,36-45,Male,53.3,Net Banking,Verified
INV004630,2024-07-30,119093,SIP,1771,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,UPI,Verified
